,Image.ID,Image.File.Name,File.Suffix,Folder.Name,Camera.ID,Deployment.ID,Date,Time,Work.Days,Number.of.Individuals,Independent.Detections,Comment,Class,Species_ID,Scientific_Name,Sex
6969,L-XHG15-S14A-0032,IMAG0204,JPG,L-XHG15-S14A,OS14,L-XHG15-S14A,6/24/2015,11:24,12,,,,No Animal,,,
6970,L-XHG15-S14A-0033,IMAG0205,JPG,L-XHG15-S14A,OS14,L-XHG15-S14A,6/24/2015,11:24,12,,,,No Animal,,,
6971,L-XHG15-S14A-0034,IMAG0206,JPG,L-XHG15-S14A,OS14,L-XHG15-S14A,6/24/2015,11:24,12,,,,No Animal,,,
6972,L-XHG15-S14A-0035,IMAG0207,AVI,L-XHG15-S14A,OS14,L-XHG15-S14A,6/24/2015,11:25,12,,,,No Animal,,,
6973,L-XHG15-S14A-0036,IMAG0792,JPG,L-XHG15-S14A,OS14,L-XHG15-S14A,6/25/2015,12:14,13,,,,No Animal,,,
6974,L-XHG15-S14A-0037,IMAG0793,JPG,L-XHG15-S14A,OS14,L-XHG15-S14A,6/25/2015,12:14,13,,,,No Animal,,,
6975,L-XHG15-S14A-0038,IMAG0794,JPG,L-XHG15-S14A,OS14,L-XHG15-S14A,6/25/2015,12:14,13,,,,No Animal,,,
6976,L-XHG15-S14A-0039,IMAG0795,AVI,L-XHG15-S14A,OS14,L-XHG15-S14A,6/25/2015,12:15,13,,,,No Animal,,,
6977,L-XHG15-S14A-0040,IMAG1148,JPG,L-XHG15-S14A,OS14,L-XHG15-S14A,6/26/2015,12:34,14,,,,No Animal,,,
6978,L-XHG15-S14A-0041,IMAG1149,JPG,L-XHG15-S14A,OS14,L-XHG15-S14A,6/26/2015,12:34,14,,,,No Animal,,,
6979,L-XHG15-S14A-0042,IMAG1150,JPG,L-XHG15-S14A,OS14,L-XHG15-S14A,6/26/2015,12:34,14,,,,No Animal,,,
6980,L-XHG15-S14A-0043,IMAG1151,AVI,L-XHG15-S14A,OS14,L-XHG15-S14A,6/26/2015,12:35,14,,,,No Animal,,,
6981,L-XHG15-S14A-0044,IMAG1160,JPG,L-XHG15-S14A,OS14,L-XHG15-S14A,6/30/2015,9:51,18,,,,No Animal,,,
6982,L-XHG15-S14A-0045,IMAG1161,JPG,L-XHG15-S14A,OS14,L-XHG15-S14A,6/30/2015,9:51,18,,,,No Animal,,,
6983,L-XHG15-S14A-0046,IMAG1162,JPG,L-XHG15-S14A,OS14,L-XHG15-S14A,6/30/2015,9:51,18,,,,No Animal,,,
6984,L-XHG15-S14A-0047,IMAG1163,AVI,L-XHG15-S14A,OS14,L-XHG15-S14A,6/30/2015,9:52,18,,,,No Animal,,,
6985,L-XHG15-S14A-0048,IMAG1448,JPG,L-XHG15-S14A,OS14,L-XHG15-S14A,6/30/2015,10:57,18,,,,No Animal,,,
6986,L-XHG15-S14A-0049,IMAG1449,JPG,L-XHG15-S14A,OS14,L-XHG15-S14A,6/30/2015,10:57,18,,,,No Animal,,,
6987,L-XHG15-S14A-0050,IMAG1450,JPG,L-XHG15-S14A,OS14,L-XHG15-S14A,6/30/2015,10:57,18,,,,No Animal,,,
6988,L-XHG15-S14A-0051,IMAG1451,AVI,L-XHG15-S14A,OS14,L-XHG15-S14A,6/30/2015,10:58,18,,,本位点最后一张。卡拍满,No Animal,,,
6989,L-XHG15-T13A-0001,IMAG0001,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/13/2015,13:13,1,1,1,设置相机,Camera Trapper,,,
6990,L-XHG15-T13A-0002,IMAG0003,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/13/2015,13:13,1,1,,,Camera Trapper,,,
6991,L-XHG15-T13A-0003,IMAG0002,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/13/2015,13:13,1,1,,,Camera Trapper,,,
6992,L-XHG15-T13A-0004,IMAG0004,AVI,L-XHG15-T13A,0T13,L-XHG15-T13A,6/13/2015,13:13,1,1,,,Camera Trapper,,,
6993,L-XHG15-T13A-0005,IMAG0005,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/16/2015,12:49,4,,,,No Animal,,,
6994,L-XHG15-T13A-0006,IMAG0006,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/16/2015,12:49,4,,,,No Animal,,,
6995,L-XHG15-T13A-0007,IMAG0007,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/16/2015,12:49,4,,,,No Animal,,,
6996,L-XHG15-T13A-0008,IMAG0008,AVI,L-XHG15-T13A,0T13,L-XHG15-T13A,6/16/2015,12:49,4,,,,No Animal,,,
6997,L-XHG15-T13A-0009,IMAG0009,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/16/2015,15:20,4,,,,No Animal,,,
6998,L-XHG15-T13A-0010,IMAG0011,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/16/2015,15:20,4,,,,No Animal,,,
6999,L-XHG15-T13A-0011,IMAG0010,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/16/2015,15:20,4,,,,No Animal,,,
7000,L-XHG15-T13A-0012,IMAG0012,AVI,L-XHG15-T13A,0T13,L-XHG15-T13A,6/16/2015,15:20,4,,,,No Animal,,,
7001,L-XHG15-T13A-0013,IMAG0013,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/17/2015,1:05,5,,,,No Animal,,,
7002,L-XHG15-T13A-0014,IMAG0014,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/17/2015,1:05,5,,,,No Animal,,,
7003,L-XHG15-T13A-0015,IMAG0015,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/17/2015,1:05,5,,,,No Animal,,,
7004,L-XHG15-T13A-0016,IMAG0016,AVI,L-XHG15-T13A,0T13,L-XHG15-T13A,6/17/2015,1:06,5,,,,No Animal,,,
7005,L-XHG15-T13A-0017,IMAG0017,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/17/2015,13:20,5,,,,No Animal,,,
7006,L-XHG15-T13A-0018,IMAG0019,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/17/2015,13:20,5,,,,No Animal,,,
7007,L-XHG15-T13A-0019,IMAG0018,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/17/2015,13:20,5,,,,No Animal,,,
7008,L-XHG15-T13A-0020,IMAG0020,AVI,L-XHG15-T13A,0T13,L-XHG15-T13A,6/17/2015,13:21,5,,,,No Animal,,,
7009,L-XHG15-T13A-0021,IMAG0021,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/18/2015,22:01,6,1,1,,Mammals,Moupin Pika,Ochotona thibetana,
7010,L-XHG15-T13A-0022,IMAG0022,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/18/2015,22:01,6,1,,,Mammals,Moupin Pika,Ochotona thibetana,
7011,L-XHG15-T13A-0023,IMAG0023,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/18/2015,22:02,6,1,,,Mammals,Moupin Pika,Ochotona thibetana,
7012,L-XHG15-T13A-0024,IMAG0024,AVI,L-XHG15-T13A,0T13,L-XHG15-T13A,6/18/2015,22:02,6,1,,,Mammals,Moupin Pika,Ochotona thibetana,
7013,L-XHG15-T13A-0025,IMAG0025,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/18/2015,23:52,6,,,,No Animal,,,
7014,L-XHG15-T13A-0026,IMAG0026,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/18/2015,23:52,6,,,,No Animal,,,
7015,L-XHG15-T13A-0027,IMAG0027,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/18/2015,23:52,6,,,,No Animal,,,
7016,L-XHG15-T13A-0028,IMAG0028,AVI,L-XHG15-T13A,0T13,L-XHG15-T13A,6/18/2015,23:53,6,1,1,,Mammals,Moupin Pika,Ochotona thibetana,
7017,L-XHG15-T13A-0029,IMAG0029,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/20/2015,8:03,8,,,,No Animal,,,
7018,L-XHG15-T13A-0030,IMAG0030,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/20/2015,8:03,8,,,,No Animal,,,
7019,L-XHG15-T13A-0031,IMAG0031,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/20/2015,8:03,8,,,,No Animal,,,
7020,L-XHG15-T13A-0032,IMAG0032,AVI,L-XHG15-T13A,0T13,L-XHG15-T13A,6/20/2015,8:04,8,,,,No Animal,,,
7021,L-XHG15-T13A-0033,IMAG0033,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/20/2015,8:04,8,1,1,,Mammals,Moupin Pika,Ochotona thibetana,
7022,L-XHG15-T13A-0034,IMAG0034,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/20/2015,8:04,8,1,,,Mammals,Moupin Pika,Ochotona thibetana,
7023,L-XHG15-T13A-0035,IMAG0035,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/20/2015,8:04,8,1,,,Mammals,Moupin Pika,Ochotona thibetana,
7024,L-XHG15-T13A-0036,IMAG0036,AVI,L-XHG15-T13A,0T13,L-XHG15-T13A,6/20/2015,8:05,8,,,,No Animal,,,
7025,L-XHG15-T13A-0037,IMAG0037,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/20/2015,14:38,8,,,,No Animal,,,
7026,L-XHG15-T13A-0038,IMAG0038,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/20/2015,14:38,8,,,,No Animal,,,
7027,L-XHG15-T13A-0039,IMAG0039,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/20/2015,14:38,8,,,,No Animal,,,
7028,L-XHG15-T13A-0040,IMAG0040,AVI,L-XHG15-T13A,0T13,L-XHG15-T13A,6/20/2015,14:39,8,,,,No Animal,,,
7029,L-XHG15-T13A-0041,IMAG0041,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/20/2015,23:56,8,1,1,,Mammals,Moupin Pika,Ochotona thibetana,
7030,L-XHG15-T13A-0042,IMAG0042,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/20/2015,23:56,8,1,,,Mammals,Moupin Pika,Ochotona thibetana,
7031,L-XHG15-T13A-0043,IMAG0043,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/20/2015,23:57,8,1,,,Mammals,Moupin Pika,Ochotona thibetana,
7032,L-XHG15-T13A-0044,IMAG0044,AVI,L-XHG15-T13A,0T13,L-XHG15-T13A,6/20/2015,23:57,8,1,,,Mammals,Moupin Pika,Ochotona thibetana,
7033,L-XHG15-T13A-0045,IMAG0045,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/21/2015,1:10,9,1,1,,Mammals,Moupin Pika,Ochotona thibetana,
7034,L-XHG15-T13A-0046,IMAG0046,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/21/2015,1:10,9,1,,,Mammals,Moupin Pika,Ochotona thibetana,
7035,L-XHG15-T13A-0047,IMAG0047,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/21/2015,1:10,9,1,,,Mammals,Moupin Pika,Ochotona thibetana,
7036,L-XHG15-T13A-0048,IMAG0048,AVI,L-XHG15-T13A,0T13,L-XHG15-T13A,6/21/2015,1:11,9,1,,,Mammals,Moupin Pika,Ochotona thibetana,
7037,L-XHG15-T13A-0049,IMAG0049,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/21/2015,2:04,9,1,1,,Mammals,Moupin Pika,Ochotona thibetana,
7038,L-XHG15-T13A-0050,IMAG0050,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/21/2015,2:04,9,1,,,Mammals,Moupin Pika,Ochotona thibetana,
7039,L-XHG15-T13A-0051,IMAG0051,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/21/2015,2:04,9,1,,,Mammals,Moupin Pika,Ochotona thibetana,
7040,L-XHG15-T13A-0052,IMAG0052,AVI,L-XHG15-T13A,0T13,L-XHG15-T13A,6/21/2015,2:05,9,1,,,Mammals,Moupin Pika,Ochotona thibetana,
7041,L-XHG15-T13A-0053,IMAG0053,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/23/2015,0:55,11,1,1,,Mammals,Chinese Goral,Naemorhedus griseus,
7042,L-XHG15-T13A-0054,IMAG0054,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/23/2015,0:55,11,1,,,Mammals,Chinese Goral,Naemorhedus griseus,
7043,L-XHG15-T13A-0055,IMAG0055,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/23/2015,0:55,11,1,,,Mammals,Chinese Goral,Naemorhedus griseus,
7044,L-XHG15-T13A-0056,IMAG0056,AVI,L-XHG15-T13A,0T13,L-XHG15-T13A,6/23/2015,0:56,11,1,,,Mammals,Chinese Goral,Naemorhedus griseus,
7045,L-XHG15-T13A-0057,IMAG0057,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/23/2015,0:57,11,1,,,Mammals,Chinese Goral,Naemorhedus griseus,
7046,L-XHG15-T13A-0058,IMAG0058,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/23/2015,0:57,11,1,,,Mammals,Chinese Goral,Naemorhedus griseus,
7047,L-XHG15-T13A-0059,IMAG0059,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/23/2015,0:57,11,1,,,Mammals,Chinese Goral,Naemorhedus griseus,
7048,L-XHG15-T13A-0060,IMAG0060,AVI,L-XHG15-T13A,0T13,L-XHG15-T13A,6/23/2015,0:57,11,1,,,Mammals,Chinese Goral,Naemorhedus griseus,
7049,L-XHG15-T13A-0061,IMAG0061,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/23/2015,11:31,11,,1,,Birds,Scaly-breasted Wren-Babbler,Pnoepyga albiventer,
7050,L-XHG15-T13A-0062,IMAG0062,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/23/2015,11:31,11,1,,,Birds,Scaly-breasted Wren-Babbler,Pnoepyga albiventer,
7051,L-XHG15-T13A-0063,IMAG0063,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/23/2015,11:31,11,1,,,Birds,Scaly-breasted Wren-Babbler,Pnoepyga albiventer,
7052,L-XHG15-T13A-0064,IMAG0064,AVI,L-XHG15-T13A,0T13,L-XHG15-T13A,6/23/2015,11:31,11,1,,,Birds,Scaly-breasted Wren-Babbler,Pnoepyga albiventer,
7053,L-XHG15-T13A-0065,IMAG0065,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/24/2015,22:58,12,,,,No Animal,,,
7054,L-XHG15-T13A-0066,IMAG0066,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/24/2015,22:58,12,,,,No Animal,,,
7055,L-XHG15-T13A-0067,IMAG0067,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/24/2015,22:58,12,,,,No Animal,,,
7056,L-XHG15-T13A-0068,IMAG0068,AVI,L-XHG15-T13A,0T13,L-XHG15-T13A,6/24/2015,22:58,12,,,,No Animal,,,
7057,L-XHG15-T13A-0069,IMAG0069,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/25/2015,1:49,13,1,1,,Mammals,Moupin Pika,Ochotona thibetana,
7058,L-XHG15-T13A-0070,IMAG0070,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/25/2015,1:49,13,,,,No Animal,,,
7059,L-XHG15-T13A-0071,IMAG0071,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/25/2015,1:49,13,,,,No Animal,,,
7060,L-XHG15-T13A-0072,IMAG0072,AVI,L-XHG15-T13A,0T13,L-XHG15-T13A,6/25/2015,1:50,13,,,,No Animal,,,
7061,L-XHG15-T13A-0073,IMAG0073,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/25/2015,1:50,13,1,,,Mammals,Moupin Pika,Ochotona thibetana,
7062,L-XHG15-T13A-0074,IMAG0074,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/25/2015,1:51,13,1,,,Mammals,Moupin Pika,Ochotona thibetana,
7063,L-XHG15-T13A-0075,IMAG0075,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/25/2015,1:51,13,1,,,Mammals,Moupin Pika,Ochotona thibetana,
7064,L-XHG15-T13A-0076,IMAG0076,AVI,L-XHG15-T13A,0T13,L-XHG15-T13A,6/25/2015,1:51,13,,,,No Animal,,,
7065,L-XHG15-T13A-0077,IMAG0077,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/25/2015,2:56,13,1,1,,Mammals,Moupin Pika,Ochotona thibetana,
7066,L-XHG15-T13A-0078,IMAG0078,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/25/2015,2:56,13,1,,,Mammals,Moupin Pika,Ochotona thibetana,
7067,L-XHG15-T13A-0079,IMAG0079,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/25/2015,2:56,13,,,,No Animal,,,
7068,L-XHG15-T13A-0080,IMAG0080,AVI,L-XHG15-T13A,0T13,L-XHG15-T13A,6/25/2015,2:56,13,,,,No Animal,,,
7069,L-XHG15-T13A-0081,IMAG0081,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/25/2015,8:41,13,,,,No Animal,,,
7070,L-XHG15-T13A-0082,IMAG0083,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/25/2015,8:41,13,,,,No Animal,,,
7071,L-XHG15-T13A-0083,IMAG0082,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/25/2015,8:41,13,,,,No Animal,,,
7072,L-XHG15-T13A-0084,IMAG0084,AVI,L-XHG15-T13A,0T13,L-XHG15-T13A,6/25/2015,8:42,13,,,,No Animal,,,
7073,L-XHG15-T13A-0085,IMAG0085,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/26/2015,3:13,14,1,1,,Mammals,Moupin Pika,Ochotona thibetana,
7074,L-XHG15-T13A-0086,IMAG0086,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/26/2015,3:13,14,,,,No Animal,,,
7075,L-XHG15-T13A-0087,IMAG0087,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/26/2015,3:13,14,,,,No Animal,,,
7076,L-XHG15-T13A-0088,IMAG0088,AVI,L-XHG15-T13A,0T13,L-XHG15-T13A,6/26/2015,3:13,14,,,,No Animal,,,
7077,L-XHG15-T13A-0089,IMAG0089,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/29/2015,10:02,17,,,,No Animal,,,
7078,L-XHG15-T13A-0090,IMAG0090,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/29/2015,10:02,17,,,,No Animal,,,
7079,L-XHG15-T13A-0091,IMAG0091,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/29/2015,10:02,17,,,,No Animal,,,
7080,L-XHG15-T13A-0092,IMAG0092,AVI,L-XHG15-T13A,0T13,L-XHG15-T13A,6/29/2015,10:02,17,,,,No Animal,,,
7081,L-XHG15-T13A-0093,IMAG0093,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/29/2015,10:12,17,1,1,,Mammals,Moupin Pika,Ochotona thibetana,
7082,L-XHG15-T13A-0094,IMAG0095,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/29/2015,10:12,17,1,,,Mammals,Moupin Pika,Ochotona thibetana,
7083,L-XHG15-T13A-0095,IMAG0094,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/29/2015,10:12,17,1,,,Mammals,Moupin Pika,Ochotona thibetana,
7084,L-XHG15-T13A-0096,IMAG0096,AVI,L-XHG15-T13A,0T13,L-XHG15-T13A,6/29/2015,10:12,17,1,,,Mammals,Moupin Pika,Ochotona thibetana,
7085,L-XHG15-T13A-0097,IMAG0097,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/29/2015,13:48,17,1,1,,Mammals,Moupin Pika,Ochotona thibetana,
7086,L-XHG15-T13A-0098,IMAG0098,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/29/2015,13:48,17,1,,,Mammals,Moupin Pika,Ochotona thibetana,
7087,L-XHG15-T13A-0099,IMAG0099,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/29/2015,13:48,17,1,,,Mammals,Moupin Pika,Ochotona thibetana,
7088,L-XHG15-T13A-0100,IMAG0100,AVI,L-XHG15-T13A,0T13,L-XHG15-T13A,6/29/2015,13:49,17,,,,No Animal,,,
7089,L-XHG15-T13A-0101,IMAG0101,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/29/2015,15:29,17,1,1,,Mammals,Moupin Pika,Ochotona thibetana,
7090,L-XHG15-T13A-0102,IMAG0103,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/29/2015,15:29,17,1,,,Mammals,Moupin Pika,Ochotona thibetana,
7091,L-XHG15-T13A-0103,IMAG0102,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/29/2015,15:29,17,1,,,Mammals,Moupin Pika,Ochotona thibetana,
7092,L-XHG15-T13A-0104,IMAG0104,AVI,L-XHG15-T13A,0T13,L-XHG15-T13A,6/29/2015,15:30,17,1,,,Mammals,Moupin Pika,Ochotona thibetana,
7093,L-XHG15-T13A-0105,IMAG0105,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/30/2015,14:48,18,1,1,,Birds,Golden Bush-Robin,Tarsiger chrysaeus,Male
7094,L-XHG15-T13A-0106,IMAG0106,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/30/2015,14:48,18,,,,No Animal,,,
7095,L-XHG15-T13A-0107,IMAG0107,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/30/2015,14:48,18,,,,No Animal,,,
7096,L-XHG15-T13A-0108,IMAG0108,AVI,L-XHG15-T13A,0T13,L-XHG15-T13A,6/30/2015,14:49,18,,,,No Animal,,,
7097,L-XHG15-T13A-0109,IMAG0109,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/30/2015,23:34,18,1,1,,Mammals,Moupin Pika,Ochotona thibetana,
7098,L-XHG15-T13A-0110,IMAG0110,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/30/2015,23:34,18,,,,No Animal,,,
7099,L-XHG15-T13A-0111,IMAG0111,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,6/30/2015,23:34,18,,,,No Animal,,,
7100,L-XHG15-T13A-0112,IMAG0112,AVI,L-XHG15-T13A,0T13,L-XHG15-T13A,6/30/2015,23:34,18,,,,No Animal,,,
7101,L-XHG15-T13A-0113,IMAG0113,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,7/1/2015,8:57,19,1,1,,Birds,Unknown Animal,Unknown Animal,
7102,L-XHG15-T13A-0114,IMAG0115,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,7/1/2015,8:57,19,,,,No Animal,,,
7103,L-XHG15-T13A-0115,IMAG0114,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,7/1/2015,8:57,19,1,,,Birds,Unknown Animal,Unknown Animal,
7104,L-XHG15-T13A-0116,IMAG0116,AVI,L-XHG15-T13A,0T13,L-XHG15-T13A,7/1/2015,8:58,19,,,,No Animal,,,
7105,L-XHG15-T13A-0117,IMAG0117,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,7/1/2015,13:35,19,,,,No Animal,,,
7106,L-XHG15-T13A-0118,IMAG0119,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,7/1/2015,13:35,19,,,,No Animal,,,
7107,L-XHG15-T13A-0119,IMAG0118,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,7/1/2015,13:35,19,,,,No Animal,,,
7108,L-XHG15-T13A-0120,IMAG0120,AVI,L-XHG15-T13A,0T13,L-XHG15-T13A,7/1/2015,13:35,19,,,,No Animal,,,
7109,L-XHG15-T13A-0121,IMAG0121,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,7/1/2015,16:29,19,1,1,,Birds,Vinaceous Rosefinch,Carpodacus vinaceus,Female
7110,L-XHG15-T13A-0122,IMAG0123,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,7/1/2015,16:29,19,1,,,Birds,Vinaceous Rosefinch,Carpodacus vinaceus,Female
7111,L-XHG15-T13A-0123,IMAG0122,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,7/1/2015,16:29,19,1,,,Birds,Vinaceous Rosefinch,Carpodacus vinaceus,Female
7112,L-XHG15-T13A-0124,IMAG0124,AVI,L-XHG15-T13A,0T13,L-XHG15-T13A,7/1/2015,16:29,19,1,,,Birds,Vinaceous Rosefinch,Carpodacus vinaceus,Female
7113,L-XHG15-T13A-0125,IMAG0125,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,7/2/2015,12:18,20,,,,No Animal,,,
7114,L-XHG15-T13A-0126,IMAG0126,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,7/2/2015,12:18,20,,,,No Animal,,,
7115,L-XHG15-T13A-0127,IMAG0127,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,7/2/2015,12:18,20,,,,No Animal,,,
7116,L-XHG15-T13A-0128,IMAG0128,AVI,L-XHG15-T13A,0T13,L-XHG15-T13A,7/2/2015,12:19,20,1,1,幼鸟,Birds,Golden Bush-Robin,Tarsiger chrysaeus,
7117,L-XHG15-T13A-0129,IMAG0129,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,7/2/2015,13:34,20,1,1,幼鸟,Birds,Golden Bush-Robin,Tarsiger chrysaeus,
7118,L-XHG15-T13A-0130,IMAG0130,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,7/2/2015,13:34,20,1,,幼鸟,Birds,Golden Bush-Robin,Tarsiger chrysaeus,
7119,L-XHG15-T13A-0131,IMAG0131,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,7/2/2015,13:34,20,1,,幼鸟,Birds,Golden Bush-Robin,Tarsiger chrysaeus,
7120,L-XHG15-T13A-0132,IMAG0132,AVI,L-XHG15-T13A,0T13,L-XHG15-T13A,7/2/2015,13:34,20,1,,幼鸟,Birds,Golden Bush-Robin,Tarsiger chrysaeus,
7121,L-XHG15-T13A-0133,IMAG0133,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,7/2/2015,16:29,20,1,1,,Birds,Orange-flanked Bush-Robin,Tarsiger cyanurus,Female
7122,L-XHG15-T13A-0134,IMAG0134,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,7/2/2015,16:29,20,1,,,Birds,Orange-flanked Bush-Robin,Tarsiger cyanurus,Female
7123,L-XHG15-T13A-0135,IMAG0135,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,7/2/2015,16:29,20,1,,,Birds,Orange-flanked Bush-Robin,Tarsiger cyanurus,Female
7124,L-XHG15-T13A-0136,IMAG0136,AVI,L-XHG15-T13A,0T13,L-XHG15-T13A,7/2/2015,16:30,20,1,,,Birds,Orange-flanked Bush-Robin,Tarsiger cyanurus,Female
7125,L-XHG15-T13A-0137,IMAG0137,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,7/2/2015,16:31,20,1,,,Birds,Orange-flanked Bush-Robin,Tarsiger cyanurus,Female
7126,L-XHG15-T13A-0138,IMAG0138,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,7/2/2015,16:31,20,1,,,Birds,Orange-flanked Bush-Robin,Tarsiger cyanurus,Female
7127,L-XHG15-T13A-0139,IMAG0139,JPG,L-XHG15-T13A,0T13,L-XHG15-T13A,7/2/2015,16:31,20,1,,,Birds,Orange-flanked Bush-Robin,Tarsiger cyanurus,Female
